epoch,step,test_loss,test_mae,test_mse,test_r2,test_rmse,train_loss,train_mae,train_mse,train_r2,train_rmse,val_loss,val_mae,val_mse,val_r2,val_rmse
0,9,,,,,,0.1562419831752777,0.4453818202018738,0.3567265272140503,-3.21923828125,0.597265899181366,,,,,
0,19,,,,,,2.1903810501098633,2.584836483001709,19.55558967590332,0.0013738274574279785,4.422170162200928,,,,,
0,29,,,,,,1.686222791671753,2.045783042907715,14.760950088500977,-0.05961108207702637,3.8419981002807617,,,,,
0,39,,,,,,2.191164255142212,2.587261915206909,19.800386428833008,-0.30141472816467285,4.449762344360352,,,,,
0,49,,,,,,0.7409976124763489,1.055134892463684,6.056056022644043,-0.09915781021118164,2.4609055519104004,,,,,
0,59,,,,,,1.704163670539856,2.071052312850952,15.073016166687012,-0.026410937309265137,3.8823983669281006,,,,,
0,68,,,,,,,,,,,1.4868882894515991,1.8344911336898804,12.748093605041504,-0.028497356921434402,3.5468695163726807
1,69,,,,,,1.1799559593200684,1.5152097940444946,9.835094451904297,-0.22664165496826172,3.1360955238342285,,,,,
1,79,,,,,,2.1216657161712646,2.5099432468414307,19.157386779785156,-0.015897154808044434,4.376914978027344,,,,,
1,89,,,,,,1.1667969226837158,1.512600064277649,9.935846328735352,-0.0392305850982666,3.1521177291870117,,,,,
1,99,,,,,,0.648765504360199,0.954503059387207,5.130264759063721,-0.08018755912780762,2.2650086879730225,,,,,
1,109,,,,,,0.7200339436531067,1.0369137525558472,5.935769557952881,-0.08869481086730957,2.4363434314727783,,,,,
1,119,,,,,,1.7155473232269287,2.077240467071533,15.073144912719727,-0.03844106197357178,3.8824148178100586,,,,,
1,129,,,,,,2.28473162651062,2.686957359313965,20.445472717285156,-0.10824120044708252,4.521667003631592,,,,,
1,137,,,,,,,,,,,1.4822196960449219,1.826141357421875,12.736479759216309,-0.027478942647576332,3.5451862812042236
2,139,,,,,,1.615989327430725,1.9879863262176514,14.04444694519043,-0.07469964027404785,3.7475922107696533,,,,,
2,149,,,,,,0.6780011057853699,0.9937288165092468,5.195969581604004,-0.14840328693389893,2.2794668674468994,,,,,
2,159,,,,,,0.6994310021400452,1.008339285850525,5.510026454925537,-0.0866013765335083,2.3473446369171143,,,,,
2,169,,,,,,0.696769118309021,1.0060073137283325,5.600917339324951,-0.12644529342651367,2.3666257858276367,,,,,
2,179,,,,,,0.6916335821151733,0.9994531273841858,5.623010635375977,-0.10900723934173584,2.371288776397705,,,,,
2,189,,,,,,0.16865527629852295,0.4613652229309082,0.4803962707519531,-1.2232792377471924,0.6931062340736389,,,,,
2,199,,,,,,2.316376209259033,2.706915855407715,20.872236251831055,-0.02212810516357422,4.568614482879639,,,,,
2,206,,,,,,,,,,,1.4784245491027832,1.8194527626037598,12.727062225341797,-0.026653124019503593,3.5438196659088135
3,209,,,,,,0.6203599572181702,0.938506007194519,4.662891864776611,-0.17583119869232178,2.1593730449676514,,,,,
3,219,,,,,,1.1909456253051758,1.528594970703125,10.062065124511719,-0.19795644283294678,3.1720757484436035,,,,,
3,229,,,,,,3.1075963973999023,3.5438201427459717,28.022056579589844,-0.06448423862457275,5.293586254119873,,,,,
3,239,,,,,,0.6675557494163513,0.9808188080787659,5.216792583465576,-0.0837104320526123,2.284029960632324,,,,,
3,249,,,,,,1.228166103363037,1.5587241649627686,10.410480499267578,-0.024683237075805664,3.226527690887451,,,,,
3,259,,,,,,1.214470624923706,1.5571014881134033,10.185813903808594,4.351139068603516e-06,3.1915221214294434,,,,,
3,269,,,,,,0.6566859483718872,0.9733272790908813,4.932243824005127,-0.12496340274810791,2.220865488052368,,,,,
3,275,,,,,,,,,,,1.4747473001480103,1.812928318977356,12.71805477142334,-0.025861190631985664,3.542510509490967
4,279,,,,,,0.683986246585846,1.0034366846084595,5.23688268661499,-0.16295289993286133,2.288423538208008,,,,,
4,289,,,,,,1.1761283874511719,1.5215667486190796,10.06374454498291,-0.010240435600280762,3.1723406314849854,,,,,
4,299,,,,,,3.213852643966675,3.656252145767212,29.60125732421875,-0.5419172048568726,5.440703868865967,,,,,
4,309,,,,,,1.0653059482574463,1.4042598009109497,8.891483306884766,-0.0210726261138916,2.981858968734741,,,,,
4,319,,,,,,1.649277687072754,2.012997627258301,14.335051536560059,-0.0646665096282959,3.786165714263916,,,,,
4,329,,,,,,0.6585294008255005,0.966826856136322,5.01220703125,-0.1313490867614746,2.2387959957122803,,,,,
4,339,,,,,,1.1340904235839844,1.477512001991272,9.344133377075195,-0.21624910831451416,3.0568175315856934,,,,,
4,344,,,,,,,,,,,1.4713937044143677,1.8068821430206299,12.709918975830078,-0.025144586339592934,3.5413248538970947
5,349,,,,,,2.7233407497406006,3.1428747177124023,24.495664596557617,-0.027850866317749023,4.949309349060059,,,,,
5,359,,,,,,1.743150234222412,2.1094462871551514,14.995931625366211,-0.29758894443511963,3.872457981109619,,,,,
5,369,,,,,,0.18297266960144043,0.4718110263347626,1.0271037817001343,-0.3365600109100342,1.0134612321853638,,,,,
5,379,,,,,,2.657003164291382,3.0720839500427246,24.010801315307617,-0.01313173770904541,4.900081634521484,,,,,
5,389,,,,,,1.627125859260559,1.9908605813980103,14.070913314819336,-0.046514153480529785,3.7511215209960938,,,,,
5,399,,,,,,2.809870481491089,3.228996753692627,25.413955688476562,-0.16140902042388916,5.041225433349609,,,,,
5,409,,,,,,0.6224974989891052,0.941562294960022,4.586721897125244,-0.15798497200012207,2.1416633129119873,,,,,
5,413,,,,,,,,,,,1.468626856803894,1.8018927574157715,12.703181266784668,-0.02455189637839794,3.540343761444092
6,419,,,,,,1.6532199382781982,2.013723611831665,14.41457462310791,-0.2960001230239868,3.7966530323028564,,,,,
6,429,,,,,,3.26161789894104,3.7044358253479004,29.514902114868164,0.0019205808639526367,5.432762145996094,,,,,
6,439,,,,,,1.15583074092865,1.502350926399231,9.666024208068848,-0.01638197898864746,3.109023094177246,,,,,
6,449,,,,,,1.6739106178283691,2.047351598739624,14.709086418151855,-0.04866790771484375,3.835242748260498,,,,,
6,459,,,,,,2.2497751712799072,2.64060115814209,20.366666793823242,-0.017752408981323242,4.512944221496582,,,,,
6,469,,,,,,1.6786589622497559,2.0383784770965576,14.580421447753906,-0.06361591815948486,3.818431854248047,,,,,
6,479,,,,,,1.1748112440109253,1.5160930156707764,9.916321754455566,-0.22489047050476074,3.149019241333008,,,,,
6,482,,,,,,,,,,,1.4666647911071777,1.798355221748352,12.698225975036621,-0.02412014827132225,3.539625406265259
7,489,,,,,,1.7140370607376099,2.074249267578125,15.038476943969727,-0.2989770174026489,3.8779475688934326,,,,,
7,499,,,,,,1.7965251207351685,2.1654775142669678,16.361717224121094,-0.03321027755737305,4.044961929321289,,,,,
7,509,,,,,,2.1712210178375244,2.554295301437378,19.434654235839844,-0.00020623207092285156,4.408475399017334,,,,,
7,519,,,,,,0.6140790581703186,0.9163694381713867,4.648077964782715,-0.09527182579040527,2.155940055847168,,,,,
7,529,,,,,,1.263521432876587,1.6001787185668945,11.132572174072266,-0.1560879945755005,3.3365509510040283,,,,,
7,539,,,,,,0.6972726583480835,1.0091761350631714,5.387979507446289,-0.12143826484680176,2.321202278137207,,,,,
7,549,,,,,,1.7034051418304443,2.0721254348754883,15.10317325592041,-0.03412508964538574,3.886280059814453,,,,,
7,551,,,,,,,,,,,1.464003324508667,1.79340660572052,12.69195556640625,-0.023564448580145836,3.5387072563171387
8,559,,,,,,1.2207937240600586,1.5630059242248535,10.591464042663574,-0.010074138641357422,3.25445294380188,,,,,
8,569,,,,,,1.1717236042022705,1.5067411661148071,9.881036758422852,-0.05041217803955078,3.143411636352539,,,,,
8,579,,,,,,0.6754863262176514,0.9996959567070007,5.118931770324707,-0.10897159576416016,2.262505531311035,,,,,
8,589,,,,,,1.18532133102417,1.5165033340454102,10.230673789978027,-0.027444839477539062,3.198542356491089,,,,,
8,599,,,,,,1.1171873807907104,1.4566246271133423,9.432613372802734,-0.13601672649383545,3.071255922317505,,,,,
8,609,,,,,,1.768161654472351,2.132065534591675,15.719783782958984,-0.04933750629425049,3.964818239212036,,,,,
8,619,,,,,,1.5546766519546509,1.9177851676940918,13.477507591247559,-0.028075695037841797,3.671172618865967,,,,,
8,620,,,,,,,,,,,1.462623119354248,1.7908819913864136,12.688268661499023,-0.023247480392456055,3.538175344467163
9,629,,,,,,0.18254826962947845,0.4777109920978546,0.6694115996360779,-0.6867632865905762,0.8181757926940918,,,,,
9,639,,,,,,0.6632757782936096,0.983573853969574,5.077910900115967,-0.0840151309967041,2.2534220218658447,,,,,
9,649,,,,,,1.7605727910995483,2.1252827644348145,15.674121856689453,-0.046845316886901855,3.9590556621551514,,,,,
9,659,,,,,,1.6316840648651123,1.9948004484176636,14.251128196716309,-0.23430192470550537,3.775066614151001,,,,,
9,669,,,,,,1.2439295053482056,1.5852965116500854,10.712126731872559,-0.18327569961547852,3.2729384899139404,,,,,
9,679,,,,,,1.6554125547409058,2.029968500137329,14.310041427612305,-0.05214548110961914,3.7828614711761475,,,,,
9,689,,,,,,0.19028176367282867,0.4997829496860504,0.4068257510662079,-3.5480947494506836,0.6378289461135864,,,,,
9,689,,,,,,,,,,,1.4606552124023438,1.7871720790863037,12.683487892150879,-0.022827111184597015,3.537477731704712
10,699,,,,,,0.17876939475536346,0.4624687433242798,0.7027278542518616,-0.5691155195236206,0.8382886648178101,,,,,
10,709,,,,,,3.300675630569458,3.745818853378296,29.8373966217041,-0.2502176761627197,5.462361812591553,,,,,
10,719,,,,,,1.1191211938858032,1.4543887376785278,9.017924308776855,-0.1835416555404663,3.002985954284668,,,,,
10,729,,,,,,2.2668399810791016,2.658438205718994,20.591182708740234,-0.06104111671447754,4.537750720977783,,,,,
10,739,,,,,,1.2039029598236084,1.5428823232650757,10.141595840454102,-0.18199503421783447,3.184587240219116,,,,,
10,749,,,,,,0.6467756032943726,0.9517273902893066,4.9862236976623535,-0.15171635150909424,2.232985496520996,,,,,
10,758,,,,,,,,,,,1.4587204456329346,1.7835456132888794,12.678829193115234,-0.02241693064570427,3.536797046661377
11,759,,,,,,2.2335288524627686,2.6307365894317627,19.9676456451416,-0.11315429210662842,4.468517303466797,,,,,
11,769,,,,,,1.6302610635757446,1.994956612586975,14.119475364685059,-0.03895449638366699,3.757589101791382,,,,,
11,779,,,,,,0.6218806505203247,0.9291732311248779,4.835005283355713,-0.08774983882904053,2.198864459991455,,,,,
11,789,,,,,,1.13667893409729,1.4835370779037476,9.595375061035156,-0.15917885303497314,3.0976402759552,,,,,
11,799,,,,,,0.1683552861213684,0.4457060992717743,0.5840879082679749,-0.8865547180175781,0.7642564177513123,,,,,
11,809,,,,,,1.6175838708877563,1.9778392314910889,14.153599739074707,-0.03553032875061035,3.762126922607422,,,,,
11,819,,,,,,0.14042553305625916,0.4180217981338501,0.32153061032295227,-3.4879674911499023,0.5670366883277893,,,,,
11,827,,,,,,,,,,,1.457194447517395,1.7807018756866455,12.67501163482666,-0.022083960473537445,3.5362422466278076
12,829,,,,,,2.2249600887298584,2.614201784133911,19.93962287902832,-0.06859791278839111,4.465380668640137,,,,,
12,839,,,,,,2.2661197185516357,2.652775287628174,20.643211364746094,-0.07637345790863037,4.543479919433594,,,,,
12,849,,,,,,1.629095196723938,1.9862583875656128,14.209272384643555,-0.046840786933898926,3.7695188522338867,,,,,
12,859,,,,,,0.16847355663776398,0.45305007696151733,0.5230792164802551,-1.0772569179534912,0.7232421636581421,,,,,
12,869,,,,,,1.7029871940612793,2.0584633350372314,15.218974113464355,-0.03659164905548096,3.9011504650115967,,,,,
12,879,,,,,,1.809302568435669,2.179353952407837,16.418052673339844,-0.04190468788146973,4.051919460296631,,,,,
12,889,,,,,,0.15154652297496796,0.4395108222961426,0.35306841135025024,-3.143477439880371,0.5941956043243408,,,,,
12,896,,,,,,,,,,,1.4555492401123047,1.7776789665222168,12.671036720275879,-0.02173418179154396,3.535661220550537
13,899,,,,,,1.1138333082199097,1.4446227550506592,9.346148490905762,-0.0283278226852417,3.0571470260620117,,,,,
13,909,,,,,,0.15311454236507416,0.44443243741989136,0.32656142115592957,-5.110126972198486,0.5714555382728577,,,,,
13,919,,,,,,1.1498006582260132,1.485673427581787,9.584879875183105,-0.20513319969177246,3.0959455966949463,,,,,
13,929,,,,,,1.8286372423171997,2.1918063163757324,17.00006103515625,-0.21468877792358398,4.12311315536499,,,,,
13,939,,,,,,1.8027968406677246,2.1622867584228516,16.244291305541992,-0.034664154052734375,4.030420780181885,,,,,
13,949,,,,,,1.7098796367645264,2.0703909397125244,15.0209379196167,-0.03877389430999756,3.875685453414917,,,,,
