epoch,step,test_loss,test_mae,test_mse,test_r2,test_rmse,train_loss,train_mae,train_mse,train_r2,train_rmse,val_loss,val_mae,val_mse,val_r2,val_rmse
0,9,,,,,,1.970088005065918,2.3620870113372803,17.283390045166016,-0.03724169731140137,4.157329559326172,,,,,
0,18,,,,,,,,,,,1.3638265132904053,1.7203757762908936,11.938850402832031,-0.03575252741575241,3.454612970352173
1,19,,,,,,0.998692512512207,1.3480318784713745,7.949967384338379,-0.14161205291748047,2.819568634033203,,,,,
1,29,,,,,,0.8616243600845337,1.2071912288665771,6.80564546585083,-0.1236032247543335,2.6087632179260254,,,,,
1,37,,,,,,,,,,,1.3622660636901855,1.7178475856781006,11.932738304138184,-0.03522592410445213,3.4537315368652344
2,39,,,,,,1.2399392127990723,1.599399447441101,10.259535789489746,-0.10376131534576416,3.2030510902404785,,,,,
2,49,,,,,,1.2639182806015015,1.621936559677124,10.63949203491211,-0.036298274993896484,3.2618234157562256,,,,,
2,56,,,,,,,,,,,1.3610844612121582,1.7159267663955688,11.928122520446777,-0.03482789173722267,3.4530653953552246
3,59,,,,,,1.101837396621704,1.4529139995574951,9.086155891418457,-0.05189311504364014,3.0143251419067383,,,,,
3,69,,,,,,1.635138750076294,2.0141549110412598,13.967256546020508,-0.03520631790161133,3.7372794151306152,,,,,
3,75,,,,,,,,,,,1.3597055673599243,1.7137047052383423,11.922650337219238,-0.03435669094324112,3.4522764682769775
4,79,,,,,,1.5746287107467651,1.9493035078048706,13.503864288330078,-0.04199850559234619,3.674760341644287,,,,,
4,89,,,,,,0.861098051071167,1.2052574157714844,6.751237869262695,-0.051502108573913574,2.5983145236968994,,,,,
4,94,,,,,,,,,,,1.3584750890731812,1.7117244005203247,11.91774845123291,-0.03393431380391121,3.4515693187713623
5,99,,,,,,1.2622570991516113,1.6186033487319946,10.56098461151123,-0.03952944278717041,3.2497668266296387,,,,,
5,109,,,,,,1.8071401119232178,2.1919283866882324,15.737350463867188,-0.030539512634277344,3.9670329093933105,,,,,
5,113,,,,,,,,,,,1.3571666479110718,1.7096076011657715,11.912455558776855,-0.033478546887636185,3.450805425643921
6,119,,,,,,1.573617935180664,1.9444714784622192,13.637887954711914,-0.05252432823181152,3.692951202392578,,,,,
6,129,,,,,,1.4040639400482178,1.769255518913269,11.940605163574219,-0.03868734836578369,3.4555180072784424,,,,,
6,132,,,,,,,,,,,1.3559932708740234,1.7076842784881592,11.907676696777344,-0.03306698799133301,3.45011568069458
7,139,,,,,,1.1441097259521484,1.5005463361740112,9.520320892333984,-0.03422677516937256,3.0855016708374023,,,,,
7,149,,,,,,1.5565797090530396,1.9258778095245361,13.566155433654785,-0.031308531761169434,3.6832261085510254,,,,,
7,151,,,,,,,,,,,1.3548173904418945,1.7057373523712158,11.902813911437988,-0.0326484777033329,3.449414014816284
8,159,,,,,,1.298807144165039,1.6587567329406738,10.907044410705566,-0.08561444282531738,3.302581548690796,,,,,
8,169,,,,,,1.0235543251037598,1.3660809993743896,8.431705474853516,-0.07956099510192871,2.9037399291992188,,,,,
8,170,,,,,,,,,,,1.3538683652877808,1.7041378021240234,11.898930549621582,-0.03231401368975639,3.4488532543182373
9,179,,,,,,1.2494525909423828,1.60238778591156,10.55217170715332,-0.03490138053894043,3.248410701751709,,,,,
9,189,,,,,,1.232724666595459,1.5884599685668945,10.25597858428955,-0.04278719425201416,3.202495574951172,,,,,
9,189,,,,,,,,,,,1.352792501449585,1.7022863626480103,11.894416809082031,-0.03192546218633652,3.4482014179229736
10,199,,,,,,0.9812330007553101,1.3237885236740112,7.898074150085449,-0.0488278865814209,2.8103511333465576,,,,,
10,208,,,,,,,,,,,1.3517935276031494,1.7005714178085327,11.89018440246582,-0.03156140446662903,3.4475905895233154
11,209,,,,,,1.8047186136245728,2.185194253921509,15.814250946044922,-0.03123760223388672,3.9767136573791504,,,,,
11,219,,,,,,1.1552867889404297,1.5162782669067383,9.465645790100098,-0.08227336406707764,3.0766289234161377,,,,,
11,227,,,,,,,,,,,1.3508516550064087,1.6990060806274414,11.886152267456055,-0.031214594841003418,3.4470086097717285
12,229,,,,,,1.1404883861541748,1.4943580627441406,9.489219665527344,-0.08899414539337158,3.0804576873779297,,,,,
12,239,,,,,,1.546226978302002,1.9147197008132935,13.24307632446289,-0.03530538082122803,3.639103889465332,,,,,
