epoch,step,test_acc,test_f1,test_loss,test_mcc,train_acc,train_f1,train_loss,train_mcc,val_acc,val_f1,val_loss,val_mcc
0,9,,,,,0.4972577691078186,0.6248294711112976,0.7837652564048767,0.035996150225400925,,,,
0,19,,,,,0.48770493268966675,0.45414847135543823,0.7667975425720215,0.012515158392488956,,,,
0,29,,,,,0.6265664100646973,0.7704160213470459,0.6640394926071167,0.026198219507932663,,,,
0,39,,,,,0.5105932354927063,0.6010362505912781,0.7867891192436218,0.01334287878125906,,,,
0,49,,,,,0.48909658193588257,0.6132075190544128,0.8091992735862732,-0.05781049653887749,,,,
0,59,,,,,0.44020354747772217,0.5397489666938782,0.868324875831604,-0.030887428671121597,,,,
0,66,,,,,,,,,0.6820663213729858,0.809852659702301,0.6726468801498413,0.06105073168873787
1,69,,,,,0.6863353848457336,0.8068833947181702,0.6215392351150513,-0.004017477855086327,,,,
1,79,,,,,0.6163265109062195,0.7526316046714783,0.6774153709411621,-0.05242682620882988,,,,
1,89,,,,,0.6504064798355103,0.7794871926307678,0.690256655216217,0.018356455489993095,,,,
1,99,,,,,0.9042553305625916,0.9497206807136536,0.39154088497161865,-0.031626731157302856,,,,
1,109,,,,,0.7297979593276978,0.8410103917121887,0.5621178150177002,-0.044897306710481644,,,,
1,119,,,,,0.7012194991111755,0.8205128312110901,0.6329888701438904,-0.028926733881235123,,,,
1,129,,,,,0.49390244483947754,0.6406926512718201,0.8281365633010864,-0.051733050495386124,,,,
1,133,,,,,,,,,0.6820663213729858,0.809852659702301,0.6974692940711975,0.06105073168873787
2,139,,,,,0.6404958963394165,0.7728459239006042,0.6955333948135376,-0.012457898817956448,,,,
2,149,,,,,0.6065163016319275,0.7430441975593567,0.7265581488609314,0.04230063036084175,,,,
2,159,,,,,0.3360995948314667,0.4771241843700409,0.9534162878990173,-0.10998861491680145,,,,
2,169,,,,,0.4921630024909973,0.6447368264198303,0.8301295042037964,-0.06222162023186684,,,,
2,179,,,,,0.6947040557861328,0.8178438544273376,0.6026639342308044,-0.09138362109661102,,,,
2,189,,,,,0.9142857193946838,0.9552238583564758,0.38679394125938416,-0.026304766535758972,,,,
2,199,,,,,0.9287925958633423,0.9630818367004395,0.3662973940372467,-0.020814629271626472,,,,
2,200,,,,,,,,,0.6820663213729858,0.809852659702301,0.7008864283561707,0.06105073168873787
3,209,,,,,0.7594936490058899,0.8625180721282959,0.5450128316879272,-0.0608518086373806,,,,
3,219,,,,,0.1071428582072258,0.11764705926179886,1.3523969650268555,0.056254394352436066,,,,
3,229,,,,,0.5757575631141663,0.7254902124404907,0.7670761346817017,-0.08053233474493027,,,,
3,239,,,,,0.38429751992225647,0.5386996865272522,1.00570547580719,0.04515867680311203,,,,
3,249,,,,,0.592783510684967,0.7375415563583374,0.7466063499450684,-0.01412152498960495,,,,
3,259,,,,,0.64462810754776,0.7806122303009033,0.6697784066200256,-0.03912540152668953,,,,
3,267,,,,,,,,,0.6820663213729858,0.809852659702301,0.6886714100837708,0.06105073168873787
4,269,,,,,0.6246006488800049,0.76093590259552,0.6976838707923889,0.032103799283504486,,,,
4,279,,,,,0.7217125296592712,0.8377896547317505,0.5907607078552246,-0.08407402783632278,,,,
4,289,,,,,0.09815950691699982,0.09815950691699982,1.2274028062820435,0.05161290243268013,,,,
4,299,,,,,0.2996845543384552,0.4188481569290161,0.9900999665260315,-0.008638941682875156,,,,
4,309,,,,,0.37037035822868347,0.5080385804176331,0.9475911855697632,-0.0382886677980423,,,,
4,319,,,,,0.7414330244064331,0.8482632637023926,0.590442955493927,0.060623299330472946,,,,
4,329,,,,,0.931174099445343,0.9642105102539062,0.3893318772315979,0.1538839042186737,,,,
4,334,,,,,,,,,0.6820663213729858,0.809852659702301,0.664517343044281,0.06105073168873787
5,339,,,,,0.7803030014038086,0.8744588494300842,0.542820394039154,0.05800440534949303,,,,
5,349,,,,,0.20212766528129578,0.2574257552623749,1.0887202024459839,0.004843310918658972,,,,
5,359,,,,,0.5470588207244873,0.695652186870575,0.7585537433624268,0.045897211879491806,,,,
5,369,,,,,0.2695924639701843,0.40409207344055176,0.985166072845459,-0.044559456408023834,,,,
5,379,,,,,0.7156549692153931,0.8323917388916016,0.6232907176017761,-0.04029576852917671,,,,
5,389,,,,,0.7250000238418579,0.8382353186607361,0.6068640947341919,-0.006361692678183317,,,,
5,399,,,,,0.7749999761581421,0.8721590638160706,0.5518956184387207,-0.015523405745625496,,,,
5,401,,,,,,,,,0.6820663213729858,0.809852659702301,0.6596706509590149,0.06105073168873787
6,409,,,,,0.96517413854599,0.9822335243225098,0.36435216665267944,0.1475411206483841,,,,
6,419,,,,,0.7897436022758484,0.8821839094161987,0.5336865782737732,-0.010416666977107525,,,,
6,429,,,,,0.5361445546150208,0.6932271122932434,0.7974035143852234,0.05349128320813179,,,,
6,439,,,,,0.5141065716743469,0.6750524044036865,0.8082919120788574,0.028013497591018677,,,,
6,449,,,,,0.6706827282905579,0.8009708523750305,0.6456047296524048,-0.011531026102602482,,,,
6,459,,,,,0.3580246865749359,0.5243902206420898,0.9796977639198303,-0.026977621018886566,,,,
6,468,,,,,,,,,0.6820663213729858,0.809852659702301,0.660518229007721,0.06105073168873787
7,469,,,,,0.3708333373069763,0.5295950174331665,0.9098545908927917,0.00971539318561554,,,,
7,479,,,,,0.7429466843605042,0.8498168587684631,0.6027461886405945,0.03301387280225754,,,,
7,489,,,,,0.7258567214012146,0.8376383781433105,0.5814377069473267,0.013659014366567135,,,,
7,499,,,,,0.930232584476471,0.9638554453849792,0.40087664127349854,-0.034079909324645996,,,,
7,509,,,,,0.8181818127632141,0.8992974162101746,0.5229559540748596,0.028732527047395706,,,,
7,519,,,,,0.6666666865348816,0.796954333782196,0.6392713189125061,0.019823366776108742,,,,
7,529,,,,,0.5,0.6623656153678894,0.7915517687797546,-0.03836596757173538,,,,
7,535,,,,,,,,,0.6820663213729858,0.809852659702301,0.6549768447875977,0.06105073168873787
8,539,,,,,0.6584362387657166,0.7930174469947815,0.6561499238014221,-0.05381789803504944,,,,
8,549,,,,,0.7878788113594055,0.8810198307037354,0.5565042495727539,-0.03756868094205856,,,,
