epoch,step,test_loss,test_mae,test_mse,test_r2,test_rmse,train_loss,train_mae,train_mse,train_r2,train_rmse,val_loss,val_mae,val_mse,val_r2,val_rmse
0,9,,,,,,20.104684829711914,2.645415782928467,20.104684829711914,-0.05284559726715088,4.483824729919434,,,,,
0,19,,,,,,19.608638763427734,2.633152484893799,19.608638763427734,-0.02904343605041504,4.428164482116699,,,,,
0,29,,,,,,20.55308723449707,2.7078781127929688,20.55308723449707,-0.04365181922912598,4.533551216125488,,,,,
0,34,,,,,,,,,,,21.325897216796875,2.5871896743774414,21.325897216796875,-0.025282543152570724,4.617119789123535
1,39,,,,,,20.73280906677246,2.7654078006744385,20.73280906677246,-0.03418159484863281,4.5533294677734375,,,,,
1,49,,,,,,20.37710952758789,2.669853448867798,20.37710952758789,-0.016662120819091797,4.514101028442383,,,,,
1,59,,,,,,20.63034439086914,2.702428102493286,20.63034439086914,-0.0456547737121582,4.5420637130737305,,,,,
1,69,,,,,,17.997934341430664,2.3112034797668457,17.997934341430664,-0.06256318092346191,4.242397308349609,,,,,
1,69,,,,,,,,,,,21.210899353027344,2.593308210372925,21.210899353027344,-0.019746312871575356,4.604645729064941
2,79,,,,,,18.824338912963867,2.4553325176239014,18.824338912963867,-0.054186105728149414,4.33870267868042,,,,,
2,89,,,,,,21.328968048095703,2.7814412117004395,21.328968048095703,-0.06237685680389404,4.6183295249938965,,,,,
2,99,,,,,,19.98780632019043,2.6326043605804443,19.98780632019043,-0.03323972225189209,4.4707722663879395,,,,,
2,104,,,,,,,,,,,21.08051872253418,2.585557222366333,21.08051872253418,-0.013458522036671638,4.590451240539551
3,109,,,,,,18.120559692382812,2.3736164569854736,18.120559692382812,-0.01300358772277832,4.256824970245361,,,,,
3,119,,,,,,17.13227653503418,2.244574546813965,17.13227653503418,-0.06667745113372803,4.139115333557129,,,,,
3,129,,,,,,20.850282669067383,2.6999142169952393,20.850282669067383,-0.018958091735839844,4.566210746765137,,,,,
3,139,,,,,,18.76511573791504,2.417281150817871,18.76511573791504,-0.04121434688568115,4.33187198638916,,,,,
3,139,,,,,,,,,,,20.94775390625,2.577482223510742,20.94775390625,-0.007055692374706268,4.57595157623291
4,149,,,,,,19.762836456298828,2.6017236709594727,19.762836456298828,-0.014344096183776855,4.4455413818359375,,,,,
4,159,,,,,,19.5693302154541,2.580526828765869,19.5693302154541,-0.02892482280731201,4.4237236976623535,,,,,
4,169,,,,,,17.12766456604004,2.2931876182556152,17.12766456604004,-0.016519784927368164,4.138558387756348,,,,,
4,174,,,,,,,,,,,20.83502197265625,2.5812079906463623,20.83502197265625,-0.0016264101723209023,4.563611030578613
5,179,,,,,,18.886640548706055,2.4759395122528076,18.886640548706055,-0.021088838577270508,4.345876216888428,,,,,
5,189,,,,,,17.843608856201172,2.3730099201202393,17.843608856201172,-0.027199983596801758,4.224169731140137,,,,,
5,199,,,,,,15.745742797851562,2.0966508388519287,15.745742797851562,-0.20603525638580322,3.968090534210205,,,,,
5,209,,,,,,21.583837509155273,2.849083423614502,21.583837509155273,-0.005035996437072754,4.645840644836426,,,,,
5,209,,,,,,,,,,,20.746408462524414,2.5973308086395264,20.746408462524414,0.002632510382682085,4.553895950317383
6,219,,,,,,18.45575714111328,2.4643101692199707,18.45575714111328,-0.007908463478088379,4.296016216278076,,,,,
6,229,,,,,,16.270774841308594,2.0984461307525635,16.270774841308594,-0.0263674259185791,4.03370475769043,,,,,
6,239,,,,,,19.24700927734375,2.5448665618896484,19.24700927734375,-0.017013907432556152,4.387141227722168,,,,,
6,244,,,,,,,,,,,20.60967254638672,2.5887091159820557,20.60967254638672,0.009227207861840725,4.5388407707214355
7,249,,,,,,17.189067840576172,2.2679007053375244,17.189067840576172,-0.05148005485534668,4.145969867706299,,,,,
7,259,,,,,,20.74432373046875,2.783810615539551,20.74432373046875,-0.07489430904388428,4.554593563079834,,,,,
7,269,,,,,,19.29141616821289,2.5502469539642334,19.29141616821289,0.0029831528663635254,4.392199516296387,,,,,
7,279,,,,,,20.13736915588379,2.6609485149383545,20.13736915588379,-0.013451337814331055,4.487468242645264,,,,,
7,279,,,,,,,,,,,20.474422454833984,2.584378242492676,20.474422454833984,0.015747470781207085,4.523902416229248
8,289,,,,,,19.2393798828125,2.549851417541504,19.2393798828125,-0.015474557876586914,4.386271953582764,,,,,
8,299,,,,,,22.677270889282227,2.9605674743652344,22.677270889282227,-0.049869418144226074,4.762065887451172,,,,,
8,309,,,,,,18.014814376831055,2.449144124984741,18.014814376831055,-0.016875863075256348,4.244386196136475,,,,,
8,314,,,,,,,,,,,20.3349552154541,2.5766170024871826,20.3349552154541,0.0224732868373394,4.508444309234619
9,319,,,,,,17.611478805541992,2.3505985736846924,17.611478805541992,-0.07177329063415527,4.196603298187256,,,,,
9,329,,,,,,19.09522819519043,2.543487548828125,19.09522819519043,-0.017020821571350098,4.369808673858643,,,,,
9,339,,,,,,16.04578971862793,2.1273999214172363,16.04578971862793,-0.007318019866943359,4.0057196617126465,,,,,
9,349,,,,,,18.348434448242188,2.426074504852295,18.348434448242188,-0.024922728538513184,4.283507347106934,,,,,
9,349,,,,,,,,,,,20.190500259399414,2.566969633102417,20.190500259399414,0.029440676793456078,4.492375373840332
10,359,,,,,,17.640764236450195,2.3792521953582764,17.640764236450195,-0.0019201040267944336,4.2000908851623535,,,,,
10,369,,,,,,18.00846290588379,2.4067254066467285,18.00846290588379,0.008257806301116943,4.243638038635254,,,,,
10,379,,,,,,17.624719619750977,2.343356132507324,17.624719619750977,0.005573689937591553,4.198180675506592,,,,,
10,384,,,,,,,,,,,20.065948486328125,2.569120168685913,20.065948486328125,0.035441406071186066,4.478480815887451
11,389,,,,,,18.84827995300293,2.521275281906128,18.84827995300293,-0.006035923957824707,4.341460704803467,,,,,
11,399,,,,,,17.801513671875,2.4164273738861084,17.801513671875,0.01105344295501709,4.219183921813965,,,,,
11,409,,,,,,18.012775421142578,2.3853683471679688,18.012775421142578,0.009133994579315186,4.24414587020874,,,,,
11,419,,,,,,19.634740829467773,2.667100191116333,19.634740829467773,-0.08362877368927002,4.431110382080078,,,,,
11,419,,,,,,,,,,,19.92960548400879,2.565836191177368,19.92960548400879,0.042013805359601974,4.4632182121276855
12,429,,,,,,21.318017959594727,2.8570380210876465,21.318017959594727,-0.05891871452331543,4.6171441078186035,,,,,
12,439,,,,,,18.378925323486328,2.4599149227142334,18.378925323486328,0.001398622989654541,4.287065029144287,,,,,
12,449,,,,,,16.90220069885254,2.2817554473876953,16.90220069885254,0.008528947830200195,4.1112284660339355,,,,,
12,454,,,,,,,,,,,19.827884674072266,2.579617500305176,19.827884674072266,0.04690733179450035,4.451807498931885
13,459,,,,,,20.114681243896484,2.7165756225585938,20.114681243896484,0.0061994194984436035,4.4849395751953125,,,,,
13,469,,,,,,17.137882232666016,2.300964832305908,17.137882232666016,-0.021492362022399902,4.139792442321777,,,,,
13,479,,,,,,16.890195846557617,2.2806971073150635,16.890195846557617,0.0008106231689453125,4.109768390655518,,,,,
13,489,,,,,,19.215248107910156,2.559133768081665,19.215248107910156,0.010366618633270264,4.383520126342773,,,,,
13,489,,,,,,,,,,,19.66384506225586,2.565397262573242,19.66384506225586,0.05482088774442673,4.433320045471191
14,499,,,,,,17.445283889770508,2.3713207244873047,17.445283889770508,0.017135977745056152,4.176754951477051,,,,,
14,509,,,,,,20.241653442382812,2.7081003189086914,20.241653442382812,-0.0027205944061279297,4.499072551727295,,,,,
14,519,,,,,,20.319381713867188,2.722683906555176,20.319381713867188,0.010183393955230713,4.507702350616455,,,,,
14,524,,,,,,,,,,,19.526508331298828,2.5617616176605225,19.526508331298828,0.0614415742456913,4.417786598205566
15,529,,,,,,19.95146369934082,2.67232608795166,19.95146369934082,-0.00038993358612060547,4.466706275939941,,,,,
15,539,,,,,,17.72154998779297,2.3994667530059814,17.72154998779297,0.0019930601119995117,4.209697246551514,,,,,
15,549,,,,,,15.425413131713867,2.1119048595428467,15.425413131713867,0.015117764472961426,3.9275200366973877,,,,,
15,559,,,,,,17.499713897705078,2.3749303817749023,17.499713897705078,0.022687196731567383,4.1832661628723145,,,,,
