epoch,step,train_loss,train_mae,train_mse,train_r2,train_rmse
0,9,0.8990901708602905,1.2264569997787476,7.247392654418945,-0.06647443771362305,2.6920981407165527
0,19,1.7541260719299316,2.1203346252441406,15.425951957702637,-0.017374277114868164,3.92758846282959
