epoch,step,test_loss,test_mae,test_mse,test_r2,test_rmse,train_loss,train_mae,train_mse,train_r2,train_rmse,val_loss,val_mae,val_mse,val_r2,val_rmse
0,9,,,,,,10.519201278686523,1.577253818511963,10.519201278686523,-0.2305985689163208,3.2433319091796875,,,,,
0,19,,,,,,20.0050048828125,2.6225202083587646,20.0050048828125,-0.054781317710876465,4.472695350646973,,,,,
0,29,,,,,,10.258543968200684,1.5554916858673096,10.258543968200684,-0.04978036880493164,3.2028961181640625,,,,,
0,39,,,,,,5.951876640319824,1.053110122680664,5.951876640319824,-0.12313580513000488,2.4396467208862305,,,,,
0,49,,,,,,14.384925842285156,2.0211338996887207,14.384925842285156,-0.0408782958984375,3.7927465438842773,,,,,
0,59,,,,,,14.362682342529297,2.0412793159484863,14.362682342529297,-0.051026344299316406,3.7898130416870117,,,,,
0,68,,,,,,,,,,,12.794938087463379,1.8496016263961792,12.794938087463379,-0.031944639980793,3.553083658218384
1,69,,,,,,15.066105842590332,2.1042816638946533,15.066105842590332,-0.023341774940490723,3.8815081119537354,,,,,
1,79,,,,,,9.9785795211792,1.4891774654388428,9.9785795211792,-0.032550811767578125,3.158889055252075,,,,,
1,89,,,,,,20.4189395904541,2.664149284362793,20.4189395904541,-0.10635256767272949,4.518732070922852,,,,,
1,99,,,,,,10.339688301086426,1.569859266281128,10.339688301086426,-0.13422322273254395,3.215538501739502,,,,,
1,109,,,,,,20.2697696685791,2.633680820465088,20.2697696685791,-0.3270202875137329,4.502196311950684,,,,,
1,119,,,,,,15.175472259521484,2.084059715270996,15.175472259521484,-0.05661916732788086,3.895570755004883,,,,,
1,129,,,,,,5.815998077392578,1.0602864027023315,5.815998077392578,-0.11160504817962646,2.411638021469116,,,,,
1,137,,,,,,,,,,,12.793811798095703,1.848692536354065,12.793811798095703,-0.03183888643980026,3.5529115200042725
2,139,,,,,,15.736224174499512,2.1306424140930176,15.736224174499512,-0.23276638984680176,3.966891050338745,,,,,
2,149,,,,,,20.71273422241211,2.674215078353882,20.71273422241211,-0.09847116470336914,4.551124572753906,,,,,
2,159,,,,,,15.550545692443848,2.1106996536254883,15.550545692443848,-0.04000663757324219,3.943418025970459,,,,,
2,169,,,,,,10.514925956726074,1.56862211227417,10.514925956726074,-0.16898107528686523,3.2426726818084717,,,,,
2,179,,,,,,15.339547157287598,2.0943522453308105,15.339547157287598,-0.05604398250579834,3.9165732860565186,,,,,
2,189,,,,,,10.906661033630371,1.5988291501998901,10.906661033630371,-0.03207743167877197,3.302523374557495,,,,,
2,199,,,,,,20.218921661376953,2.645785331726074,20.218921661376953,-0.01463770866394043,4.496545314788818,,,,,
2,206,,,,,,,,,,,12.792608261108398,1.8477187156677246,12.792608261108398,-0.03172677382826805,3.5527291297912598
3,209,,,,,,5.95416784286499,1.0602251291275024,5.95416784286499,-0.12522995471954346,2.4401164054870605,,,,,
3,219,,,,,,14.411608695983887,2.0183327198028564,14.411608695983887,-0.23826730251312256,3.796262502670288,,,,,
3,229,,,,,,4.706861972808838,0.9549921154975891,4.706861972808838,-0.1867353916168213,2.1695303916931152,,,,,
3,239,,,,,,9.803420066833496,1.5170423984527588,9.803420066833496,-0.2152003049850464,3.1310412883758545,,,,,
3,249,,,,,,5.667022705078125,1.0249701738357544,5.667022705078125,-0.12678849697113037,2.3805508613586426,,,,,
3,259,,,,,,10.474211692810059,1.5717895030975342,10.474211692810059,-0.16474997997283936,3.236388683319092,,,,,
3,269,,,,,,10.73898696899414,1.596136450767517,10.73898696899414,-0.2406069040298462,3.2770392894744873,,,,,
3,275,,,,,,,,,,,12.79056453704834,1.8465548753738403,12.79056453704834,-0.03155152499675751,3.5524351596832275
4,279,,,,,,4.765645503997803,0.9474360942840576,4.765645503997803,-0.11530923843383789,2.1830358505249023,,,,,
4,289,,,,,,15.848357200622559,2.1463122367858887,15.848357200622559,-0.041166067123413086,3.98099946975708,,,,,
4,299,,,,,,24.904674530029297,3.166485548019409,24.904674530029297,-0.0336756706237793,4.9904584884643555,,,,,
4,309,,,,,,9.181548118591309,1.4724836349487305,9.181548118591309,-0.20607495307922363,3.030107021331787,,,,,
4,319,,,,,,4.723111152648926,0.9490481019020081,4.723111152648926,-0.1429368257522583,2.173271894454956,,,,,
4,329,,,,,,5.861937046051025,1.050397276878357,5.861937046051025,-0.12189245223999023,2.4211437702178955,,,,,
4,339,,,,,,15.346610069274902,2.116661548614502,15.346610069274902,-0.04123985767364502,3.9174749851226807,,,,,
4,344,,,,,,,,,,,12.788954734802246,1.8455252647399902,12.788954734802246,-0.03141038119792938,3.5522007942199707
5,349,,,,,,22.962514877319336,2.989989995956421,22.962514877319336,-0.024173498153686523,4.791921615600586,,,,,
5,359,,,,,,10.056673049926758,1.5545676946640015,10.056673049926758,-0.19944477081298828,3.1712257862091064,,,,,
5,369,,,,,,14.871522903442383,2.0870726108551025,14.871522903442383,-0.038982510566711426,3.8563613891601562,,,,,
5,379,,,,,,15.362503051757812,2.1015419960021973,15.362503051757812,-0.25981295108795166,3.9195029735565186,,,,,
5,389,,,,,,10.412991523742676,1.5750333070755005,10.412991523742676,-0.03554129600524902,3.226916790008545,,,,,
5,399,,,,,,19.521041870117188,2.575843572616577,19.521041870117188,-0.024146080017089844,4.418262481689453,,,,,
5,409,,,,,,10.190587997436523,1.5586256980895996,10.190587997436523,-0.018552780151367188,3.192270040512085,,,,,
5,413,,,,,,,,,,,12.787407875061035,1.8445404767990112,12.787407875061035,-0.03127468377351761,3.5519750118255615
6,419,,,,,,24.677989959716797,3.136042356491089,24.677989959716797,-0.025432705879211426,4.9676947593688965,,,,,
6,429,,,,,,9.75191879272461,1.5160754919052124,9.75191879272461,-0.20479941368103027,3.1228063106536865,,,,,
6,439,,,,,,5.413219928741455,0.9911434650421143,5.413219928741455,-0.13761770725250244,2.3266327381134033,,,,,
6,449,,,,,,20.514232635498047,2.6721854209899902,20.514232635498047,-0.0721597671508789,4.529263973236084,,,,,
6,459,,,,,,0.4832785427570343,0.4773957431316376,0.4832785427570343,-1.5294709205627441,0.6951823830604553,,,,,
6,469,,,,,,5.104415416717529,0.9742673635482788,5.104415416717529,-0.1590956449508667,2.2592952251434326,,,,,
6,479,,,,,,14.329462051391602,1.9911186695098877,14.329462051391602,-0.018923401832580566,3.7854275703430176,,,,,
6,482,,,,,,,,,,,12.785170555114746,1.8432600498199463,12.785170555114746,-0.03108377568423748,3.5516538619995117
7,489,,,,,,9.227583885192871,1.4478620290756226,9.227583885192871,-0.19693207740783691,3.037693738937378,,,,,
7,499,,,,,,0.4518935978412628,0.46136289834976196,0.4518935978412628,-1.742927074432373,0.6722303032875061,,,,,
7,509,,,,,,23.820781707763672,3.088925838470459,23.820781707763672,-0.016000866889953613,4.8806538581848145,,,,,
7,519,,,,,,16.295944213867188,2.180234909057617,16.295944213867188,-0.02788841724395752,4.036823749542236,,,,,
7,529,,,,,,24.36320686340332,3.1278040409088135,24.36320686340332,-0.020962238311767578,4.935909748077393,,,,,
7,539,,,,,,5.263773441314697,0.9818071126937866,5.263773441314697,-0.08475613594055176,2.2942914962768555,,,,,
7,549,,,,,,19.042184829711914,2.5411887168884277,19.042184829711914,-0.025106430053710938,4.363735198974609,,,,,
7,551,,,,,,,,,,,12.783100128173828,1.8420988321304321,12.783100128173828,-0.03090762160718441,3.551358461380005
8,559,,,,,,15.097664833068848,2.0570271015167236,15.097664833068848,-0.03694593906402588,3.8855714797973633,,,,,
8,569,,,,,,4.835488319396973,0.9655058979988098,4.835488319396973,-0.17040908336639404,2.198974370956421,,,,,
8,579,,,,,,14.792016983032227,2.0695555210113525,14.792016983032227,-0.21551191806793213,3.846039056777954,,,,,
8,589,,,,,,14.661202430725098,2.029085874557495,14.661202430725098,-0.03925275802612305,3.8289949893951416,,,,,
8,599,,,,,,5.073089122772217,0.994678795337677,5.073089122772217,-0.1309962272644043,2.252351999282837,,,,,
8,609,,,,,,20.398174285888672,2.6519696712493896,20.398174285888672,-0.32802891731262207,4.5164337158203125,,,,,
8,619,,,,,,5.519782543182373,1.0159380435943604,5.519782543182373,-0.15522098541259766,2.349421739578247,,,,,
8,620,,,,,,,,,,,12.781408309936523,1.8410513401031494,12.781408309936523,-0.030761022120714188,3.5511133670806885
9,629,,,,,,5.092328071594238,0.9827829003334045,5.092328071594238,-0.15124809741973877,2.2566187381744385,,,,,
9,639,,,,,,4.895585536956787,0.9592981338500977,4.895585536956787,-0.11521327495574951,2.212596893310547,,,,,
9,649,,,,,,5.278875350952148,1.0068190097808838,5.278875350952148,-0.12446808815002441,2.2975802421569824,,,,,
9,659,,,,,,0.3757671117782593,0.46713393926620483,0.3757671117782593,-5.304779052734375,0.6129984855651855,,,,,
9,669,,,,,,19.686279296875,2.6123573780059814,19.686279296875,-0.0886080265045166,4.436922073364258,,,,,
9,679,,,,,,5.1513285636901855,0.9824820160865784,5.1513285636901855,-0.128137469291687,2.269653797149658,,,,,
9,689,,,,,,0.28572455048561096,0.41022345423698425,0.28572455048561096,-3.8613028526306152,0.5345320701599121,,,,,
9,689,,,,,,,,,,,12.78132152557373,1.840466856956482,12.78132152557373,-0.030738243833184242,3.551083564758301
10,699,,,,,,6.071803569793701,1.0843585729599,6.071803569793701,-0.12126076221466064,2.4641029834747314,,,,,
10,709,,,,,,10.67593002319336,1.5917340517044067,10.67593002319336,-0.016448259353637695,3.267404079437256,,,,,
10,719,,,,,,15.052891731262207,2.083725929260254,15.052891731262207,-0.052214860916137695,3.879805564880371,,,,,
10,729,,,,,,10.55473518371582,1.583093523979187,10.55473518371582,-0.0038906335830688477,3.248805284500122,,,,,
10,739,,,,,,14.916048049926758,2.0546696186065674,14.916048049926758,-0.050986289978027344,3.8621299266815186,,,,,
10,749,,,,,,15.145232200622559,2.1045238971710205,15.145232200622559,-0.03888237476348877,3.8916876316070557,,,,,
10,758,,,,,,,,,,,12.780027389526367,1.8394715785980225,12.780027389526367,-0.030621390789747238,3.5508906841278076
11,759,,,,,,25.023942947387695,3.199252128601074,25.023942947387695,-0.029251456260681152,5.00239372253418,,,,,
11,769,,,,,,19.45722007751465,2.579603672027588,19.45722007751465,-0.024823307991027832,4.411034107208252,,,,,
11,779,,,,,,10.487069129943848,1.582708716392517,10.487069129943848,-0.030105948448181152,3.2383744716644287,,,,,
11,789,,,,,,9.94143009185791,1.4878827333450317,9.94143009185791,-0.038837432861328125,3.153003454208374,,,,,
11,799,,,,,,19.065044403076172,2.5555944442749023,19.065044403076172,-0.003245115280151367,4.366353511810303,,,,,
11,809,,,,,,9.795714378356934,1.51531183719635,9.795714378356934,-0.14615964889526367,3.1298105716705322,,,,,
11,819,,,,,,20.516447067260742,2.683407783508301,20.516447067260742,-0.004698514938354492,4.529508590698242,,,,,
11,827,,,,,,,,,,,12.778360366821289,1.8383663892745972,12.778360366821289,-0.030476275831460953,3.5506482124328613
12,829,,,,,,10.328888893127441,1.5646182298660278,10.328888893127441,-0.03224670886993408,3.2138588428497314,,,,,
12,839,,,,,,5.978548526763916,1.0293513536453247,5.978548526763916,-0.10774075984954834,2.4451069831848145,,,,,
12,849,,,,,,15.112720489501953,2.088834762573242,15.112720489501953,-0.22758495807647705,3.8875081539154053,,,,,
12,859,,,,,,4.761669158935547,0.9490704536437988,4.761669158935547,-0.12443041801452637,2.1821248531341553,,,,,
12,869,,,,,,11.186513900756836,1.6131484508514404,11.186513900756836,-0.028012633323669434,3.3446245193481445,,,,,
12,879,,,,,,19.64316177368164,2.583653450012207,19.64316177368164,-0.027584552764892578,4.432060718536377,,,,,
12,889,,,,,,15.246803283691406,2.1159417629241943,15.246803283691406,-0.020513534545898438,3.9047155380249023,,,,,
12,896,,,,,,,,,,,12.775071144104004,1.836685061454773,12.775071144104004,-0.030202563852071762,3.550184965133667
13,899,,,,,,19.823429107666016,2.600332498550415,19.823429107666016,-0.01270747184753418,4.452351093292236,,,,,
13,909,,,,,,20.580598831176758,2.6636269092559814,20.580598831176758,-0.013528943061828613,4.536584377288818,,,,,
